timestamp,truck_id,reading,temperature,vibration_rms,door_event,anomaly
2026-08-09 19:23:21,truck_001,807,10.45,0.82,CLOSE,combined
2026-08-09 19:23:21,truck_001,808,10.48,1.43,CLOSE,combined
2026-08-09 19:23:21,truck_001,809,10.64,1.38,CLOSE,combined
2026-08-09 19:23:21,truck_001,810,10.54,1.43,CLOSE,combined
2026-08-09 19:23:21,truck_001,811,10.52,1.08,CLOSE,combined
2026-08-09 19:23:21,truck_001,812,10.45,1.2,CLOSE,combined
2026-08-09 19:23:21,truck_001,813,10.47,0.88,CLOSE,combined
2026-08-09 19:23:21,truck_001,814,10.25,1.18,CLOSE,combined
2026-08-09 19:23:21,truck_001,815,10.42,1.28,CLOSE,combined
2026-08-09 19:23:21,truck_001,816,10.64,1.19,CLOSE,combined
2026-08-09 19:23:21,truck_001,817,10.54,1.17,CLOSE,combined
2026-08-09 19:23:21,truck_001,818,10.4,1.38,CLOSE,combined
2026-08-09 19:23:21,truck_001,819,10.48,1.15,OPEN,combined
2026-08-09 19:23:21,truck_001,820,10.55,1.23,OPEN,combined
2026-08-09 19:23:21,truck_001,821,10.58,1.24,CLOSE,combined
2026-08-09 19:23:21,truck_001,822,10.62,1.03,CLOSE,combined
2026-08-09 19:23:21,truck_001,823,10.54,0.91,CLOSE,combined
2026-08-09 19:23:21,truck_001,824,10.66,1.33,OPEN,combined
2026-08-09 19:23:21,truck_001,825,10.75,1.24,CLOSE,combined
2026-08-09 19:23:21,truck_001,826,10.73,1.13,OPEN,combined
2026-08-09 19:23:21,truck_001,827,10.72,1.29,CLOSE,combined
2026-08-09 19:23:21,truck_001,828,10.7,1.25,CLOSE,combined
2026-08-09 19:23:21,truck_001,829,10.6,1.29,CLOSE,combined
2026-08-09 19:23:21,truck_001,830,10.8,1.24,CLOSE,combined
2026-08-09 19:23:21,truck_001,831,10.69,1.34,CLOSE,combined
2026-08-09 19:23:21,truck_001,832,10.64,1.2,OPEN,combined
2026-08-09 19:23:21,truck_001,833,10.56,1.09,CLOSE,combined
2026-08-09 19:23:21,truck_001,834,10.62,1.11,CLOSE,combined
2026-08-09 19:23:21,truck_001,835,10.59,0.84,CLOSE,combined
2026-08-09 19:23:21,truck_001,836,10.77,1.08,CLOSE,combined
2026-08-09 19:23:21,truck_001,837,10.65,1.21,CLOSE,combined
2026-08-09 19:23:21,truck_001,838,10.68,1.27,CLOSE,combined
2026-08-09 19:23:21,truck_001,839,10.66,1.34,CLOSE,combined
2026-08-09 19:23:21,truck_001,840,10.77,1.09,CLOSE,combined
2026-08-09 19:23:21,truck_001,841,10.61,0.94,CLOSE,combined
2026-08-09 19:23:21,truck_001,842,10.67,1.23,CLOSE,combined
2026-08-09 19:23:21,truck_001,843,10.61,1.35,CLOSE,combined
2026-08-09 19:23:21,truck_001,844,10.88,1.02,CLOSE,combined
2026-08-09 19:23:21,truck_001,845,10.9,1.36,CLOSE,combined
2026-08-09 19:23:21,truck_001,846,10.99,1.04,CLOSE,combined
2026-08-09 19:23:21,truck_001,847,10.77,1.21,CLOSE,combined
2026-08-09 19:23:21,truck_001,848,10.87,1.22,CLOSE,combined
2026-08-09 19:23:21,truck_001,849,10.91,1.32,CLOSE,combined
2026-08-09 19:23:21,truck_001,850,10.94,1.12,CLOSE,combined
2026-08-09 19:23:21,truck_001,851,10.67,1.08,CLOSE,combined
2026-08-09 19:23:21,truck_001,852,10.81,1.28,CLOSE,combined
2026-08-09 19:23:21,truck_001,853,10.98,1.27,CLOSE,combined
2026-08-09 19:23:21,truck_001,854,10.92,1.07,CLOSE,combined
2026-08-09 19:23:21,truck_001,855,10.89,1.15,CLOSE,combined
2026-08-09 19:23:21,truck_001,856,10.75,1.31,CLOSE,combined
2026-08-09 19:23:21,truck_001,857,11.0,0.96,CLOSE,combined
2026-08-09 19:23:21,truck_001,858,10.61,1.01,CLOSE,combined
2026-08-09 19:23:21,truck_001,859,10.76,1.32,CLOSE,combined
2026-08-09 19:23:21,truck_001,860,10.85,0.9,CLOSE,combined
2026-08-09 19:23:21,truck_001,861,10.83,1.24,CLOSE,combined
2026-08-09 19:23:21,truck_001,862,10.87,1.28,CLOSE,combined
2026-08-09 19:23:21,truck_001,863,10.88,1.22,OPEN,combined
2026-08-09 19:23:21,truck_001,864,10.84,1.28,CLOSE,combined
2026-08-09 19:23:21,truck_001,865,10.86,1.26,CLOSE,combined
2026-08-09 19:23:21,truck_001,866,10.96,1.22,CLOSE,combined
2026-08-09 19:23:21,truck_001,867,10.98,1.3,CLOSE,combined
2026-08-09 19:23:21,truck_001,868,11.01,1.09,CLOSE,combined
2026-08-09 19:23:21,truck_001,869,10.87,1.26,CLOSE,combined
2026-08-09 19:23:21,truck_001,870,10.92,1.33,CLOSE,combined
2026-08-09 19:23:21,truck_001,871,10.84,1.54,CLOSE,combined
2026-08-09 19:23:21,truck_001,872,11.01,0.9,CLOSE,combined
2026-08-09 19:23:21,truck_001,873,11.0,1.37,CLOSE,combined
2026-08-09 19:23:21,truck_001,874,11.07,1.04,CLOSE,combined
2026-08-09 19:23:21,truck_001,875,10.9,1.26,CLOSE,combined
2026-08-09 19:23:21,truck_001,876,10.94,1.26,CLOSE,combined
2026-08-09 19:23:21,truck_001,877,11.08,1.17,OPEN,combined
2026-08-09 19:23:21,truck_001,878,11.05,1.17,OPEN,combined
2026-08-09 19:23:21,truck_001,879,10.97,1.35,CLOSE,combined
2026-08-09 19:23:21,truck_001,880,11.06,1.13,OPEN,combined
2026-08-09 19:23:21,truck_001,881,11.02,1.07,CLOSE,combined
2026-08-09 19:23:21,truck_001,882,11.12,1.5,CLOSE,combined
2026-08-09 19:23:21,truck_001,883,11.12,1.22,CLOSE,combined
2026-08-09 19:23:21,truck_001,884,11.24,0.94,CLOSE,combined
2026-08-09 19:23:21,truck_001,885,11.21,1.08,CLOSE,combined
2026-08-09 19:23:21,truck_001,886,11.3,1.34,CLOSE,combined
2026-08-09 19:23:21,truck_001,887,11.0,1.2,CLOSE,combined
2026-08-09 19:23:21,truck_001,888,10.99,1.11,CLOSE,combined
2026-08-09 19:23:21,truck_001,889,11.2,0.92,CLOSE,combined
2026-08-09 19:23:21,truck_001,890,11.06,1.32,CLOSE,combined
2026-08-09 19:23:21,truck_001,891,11.11,1.01,CLOSE,combined
2026-08-09 19:23:21,truck_001,892,10.99,1.28,CLOSE,combined
2026-08-09 19:23:21,truck_001,893,11.14,1.11,OPEN,combined
2026-08-09 19:23:21,truck_001,894,11.12,1.46,CLOSE,combined
2026-08-09 19:23:21,truck_001,895,11.16,1.57,OPEN,combined
2026-08-09 19:23:21,truck_001,896,11.2,1.23,CLOSE,combined
2026-08-09 19:23:21,truck_001,897,11.17,1.17,CLOSE,combined
2026-08-09 19:23:21,truck_001,898,11.07,1.21,CLOSE,combined
2026-08-09 19:23:21,truck_001,899,10.98,1.07,CLOSE,combined
2026-08-09 19:23:21,truck_001,900,11.11,1.27,CLOSE,combined
2026-08-09 19:23:21,truck_001,901,11.19,0.99,CLOSE,combined
2026-08-09 19:23:21,truck_001,902,11.29,1.23,CLOSE,combined
2026-08-09 19:23:21,truck_001,903,11.17,1.39,CLOSE,combined
2026-08-09 19:23:21,truck_001,904,11.27,1.23,CLOSE,combined
2026-08-09 19:23:21,truck_001,905,11.21,1.36,CLOSE,combined
2026-08-09 19:23:21,truck_001,906,11.4,1.11,OPEN,combined
2026-08-09 19:23:21,truck_001,907,11.13,1.4,CLOSE,combined
2026-08-09 19:23:21,truck_001,908,11.14,1.41,OPEN,combined
2026-08-09 19:23:21,truck_001,909,11.17,1.5,CLOSE,combined
2026-08-09 19:23:21,truck_001,910,11.24,1.15,CLOSE,combined
2026-08-09 19:23:21,truck_001,911,11.2,0.89,CLOSE,combined
2026-08-09 19:23:21,truck_001,912,11.22,1.15,CLOSE,combined
2026-08-09 19:23:21,truck_001,913,11.37,1.31,CLOSE,combined
2026-08-09 19:23:21,truck_001,914,11.27,1.36,OPEN,combined
2026-08-09 19:23:21,truck_001,915,11.34,1.19,CLOSE,combined
2026-08-09 19:23:21,truck_001,916,11.06,1.38,CLOSE,combined
2026-08-09 19:23:21,truck_001,917,11.36,1.36,OPEN,combined
2026-08-09 19:23:21,truck_001,918,11.19,1.24,CLOSE,combined
2026-08-09 19:23:21,truck_001,919,11.3,1.23,CLOSE,combined
2026-08-09 19:23:21,truck_001,920,11.28,1.23,CLOSE,combined
2026-08-09 19:23:21,truck_001,921,11.39,1.18,CLOSE,combined
2026-08-09 19:23:21,truck_001,922,11.41,1.12,CLOSE,combined
2026-08-09 19:23:21,truck_001,923,11.22,1.11,CLOSE,combined
2026-08-09 19:23:21,truck_001,924,11.38,1.1,CLOSE,combined
2026-08-09 19:23:21,truck_001,925,11.32,1.32,CLOSE,combined
2026-08-09 19:23:21,truck_001,926,11.39,1.2,CLOSE,combined
2026-08-09 19:23:21,truck_001,927,11.26,1.27,OPEN,combined
2026-08-09 19:23:21,truck_001,928,11.29,1.24,CLOSE,combined
2026-08-09 19:23:21,truck_001,929,11.13,1.24,CLOSE,combined
2026-08-09 19:23:21,truck_001,930,11.41,1.31,CLOSE,combined
2026-08-09 19:23:21,truck_001,931,11.46,1.25,CLOSE,combined
2026-08-09 19:23:21,truck_001,932,11.46,0.89,CLOSE,combined
2026-08-09 19:23:21,truck_001,933,11.34,1.37,CLOSE,combined
2026-08-09 19:23:21,truck_001,934,11.4,1.09,CLOSE,combined
2026-08-09 19:23:21,truck_001,935,11.32,1.35,CLOSE,combined
2026-08-09 19:23:21,truck_001,936,11.51,1.05,CLOSE,combined
2026-08-09 19:23:21,truck_001,937,11.41,1.13,CLOSE,combined
2026-08-09 19:23:21,truck_001,938,11.56,1.31,CLOSE,combined
2026-08-09 19:23:21,truck_001,939,11.4,1.13,CLOSE,combined
2026-08-09 19:23:21,truck_001,940,11.62,1.22,CLOSE,combined
2026-08-09 19:23:21,truck_001,941,11.65,1.17,CLOSE,combined
2026-08-09 19:23:21,truck_001,942,11.23,1.14,CLOSE,combined
2026-08-09 19:23:21,truck_001,943,11.53,1.17,CLOSE,combined
2026-08-09 19:23:21,truck_001,944,11.34,1.28,CLOSE,combined
2026-08-09 19:23:21,truck_001,945,11.49,1.44,CLOSE,combined
2026-08-09 19:23:21,truck_001,946,11.66,1.49,CLOSE,combined
2026-08-09 19:23:21,truck_001,947,11.57,1.25,CLOSE,combined
2026-08-09 19:23:21,truck_001,948,11.57,1.09,CLOSE,combined
2026-08-09 19:23:21,truck_001,949,11.76,1.15,CLOSE,combined
2026-08-09 19:23:21,truck_001,950,11.59,1.05,CLOSE,combined
2026-08-09 19:23:21,truck_001,951,11.36,1.25,CLOSE,combined
2026-08-09 19:23:21,truck_001,952,11.52,1.25,CLOSE,combined
2026-08-09 19:23:21,truck_001,953,11.86,1.22,OPEN,combined
2026-08-09 19:23:21,truck_001,954,11.54,1.01,OPEN,combined
2026-08-09 19:23:21,truck_001,955,11.6,1.39,CLOSE,combined
2026-08-09 19:23:21,truck_001,956,11.57,1.26,CLOSE,combined
2026-08-09 19:23:21,truck_001,957,11.54,1.2,CLOSE,combined
2026-08-09 19:23:21,truck_001,958,11.6,1.2,CLOSE,combined
2026-08-09 19:23:21,truck_001,959,11.85,1.05,CLOSE,combined
2026-08-09 19:23:21,truck_001,960,11.73,1.19,CLOSE,combined
2026-08-09 19:23:21,truck_001,961,11.45,1.31,CLOSE,combined
2026-08-09 19:23:21,truck_001,962,11.54,1.31,CLOSE,combined
2026-08-09 19:23:21,truck_001,963,11.65,0.98,CLOSE,combined
2026-08-09 19:23:21,truck_001,964,11.69,1.36,CLOSE,combined
2026-08-09 19:23:21,truck_001,965,11.83,1.12,CLOSE,combined
2026-08-09 19:23:21,truck_001,966,11.78,1.26,CLOSE,combined
2026-08-09 19:23:21,truck_001,967,11.67,1.18,CLOSE,combined
2026-08-09 19:23:21,truck_001,968,11.67,1.16,CLOSE,combined
2026-08-09 19:23:21,truck_001,969,11.69,1.08,CLOSE,combined
2026-08-09 19:23:21,truck_001,970,11.93,1.14,CLOSE,combined
2026-08-09 19:23:21,truck_001,971,11.78,0.95,CLOSE,combined
2026-08-09 19:23:21,truck_001,972,11.96,1.2,CLOSE,combined
2026-08-09 19:23:21,truck_001,973,11.81,1.05,OPEN,combined
2026-08-09 19:23:21,truck_001,974,11.76,1.19,CLOSE,combined
2026-08-09 19:23:21,truck_001,975,11.65,1.41,CLOSE,combined
2026-08-09 19:23:21,truck_001,976,11.81,1.09,CLOSE,combined
2026-08-09 19:23:21,truck_001,977,11.85,1.24,CLOSE,combined
2026-08-09 19:23:21,truck_001,978,11.73,1.19,CLOSE,combined
2026-08-09 19:23:21,truck_001,979,11.85,1.17,CLOSE,combined
2026-08-09 19:23:21,truck_001,980,11.77,1.23,CLOSE,combined
2026-08-09 19:23:21,truck_001,981,11.75,1.37,CLOSE,combined
2026-08-09 19:23:21,truck_001,982,11.97,1.13,CLOSE,combined
2026-08-09 19:23:21,truck_001,983,11.81,1.23,CLOSE,combined
2026-08-09 19:23:21,truck_001,984,11.77,1.0,CLOSE,combined
2026-08-09 19:23:21,truck_001,985,11.93,1.27,CLOSE,combined
2026-08-09 19:23:21,truck_001,986,12.01,1.11,CLOSE,combined
2026-08-09 19:23:21,truck_001,987,11.85,1.27,CLOSE,combined
2026-08-09 19:23:21,truck_001,988,11.99,1.24,CLOSE,combined
2026-08-09 19:23:21,truck_001,989,11.87,1.35,CLOSE,combined
2026-08-09 19:23:21,truck_001,990,12.07,1.25,CLOSE,combined
2026-08-09 19:23:21,truck_001,991,11.89,1.24,CLOSE,combined
2026-08-09 19:23:21,truck_001,992,12.03,1.12,CLOSE,combined
2026-08-09 19:23:21,truck_001,993,12.03,1.27,CLOSE,combined
2026-08-09 19:23:21,truck_001,994,12.03,1.24,CLOSE,combined
2026-08-09 19:23:21,truck_001,995,11.93,1.12,CLOSE,combined
2026-08-09 19:23:21,truck_001,996,11.95,1.15,CLOSE,combined
2026-08-09 19:23:21,truck_001,997,11.9,0.84,CLOSE,combined
2026-08-09 19:23:21,truck_001,998,11.93,1.15,CLOSE,combined
2026-08-09 19:23:21,truck_001,999,11.92,1.04,CLOSE,combined
2026-08-09 19:23:21,truck_001,1000,12.0,1.09,CLOSE,combined
2026-08-09 19:23:21,truck_001,1001,12.07,1.48,CLOSE,combined
2026-08-09 19:23:21,truck_001,1002,12.33,1.0,CLOSE,combined
2026-08-09 19:23:21,truck_001,1003,12.07,1.41,CLOSE,combined
2026-08-09 19:23:21,truck_001,1004,12.0,1.14,CLOSE,combined
2026-08-09 19:23:21,truck_001,1005,12.11,1.04,CLOSE,combined
2026-08-09 19:23:21,truck_001,1006,11.92,1.26,CLOSE,combined
2026-08-09 19:23:21,truck_001,1007,12.25,1.23,OPEN,combined
2026-08-09 19:23:21,truck_001,1008,12.15,1.23,CLOSE,combined
2026-08-09 19:23:21,truck_001,1009,12.0,1.26,CLOSE,combined
2026-08-09 19:23:21,truck_001,1010,12.08,1.29,CLOSE,combined
2026-08-09 19:23:21,truck_001,1011,12.06,1.11,CLOSE,combined
2026-08-09 19:23:21,truck_001,1012,12.16,1.39,CLOSE,combined
2026-08-09 19:23:21,truck_001,1013,12.1,0.98,OPEN,combined
2026-08-09 19:23:21,truck_001,1014,12.18,1.36,CLOSE,combined
2026-08-09 19:23:21,truck_001,1015,12.19,1.16,CLOSE,combined
2026-08-09 19:23:21,truck_001,1016,12.16,1.46,CLOSE,combined
2026-08-09 19:23:21,truck_001,1017,12.2,1.21,CLOSE,combined
2026-08-09 19:23:21,truck_001,1018,12.05,1.25,CLOSE,combined
2026-08-09 19:23:21,truck_001,1019,12.25,1.35,CLOSE,combined
2026-08-09 19:23:21,truck_001,1020,12.28,1.0,CLOSE,combined
2026-08-09 19:23:21,truck_001,1021,12.22,1.49,CLOSE,combined
2026-08-09 19:23:21,truck_001,1022,12.18,1.31,CLOSE,combined
2026-08-09 19:23:21,truck_001,1023,12.41,1.25,CLOSE,combined
2026-08-09 19:23:21,truck_001,1024,12.22,1.32,CLOSE,combined
2026-08-09 19:23:21,truck_001,1025,12.2,1.0,OPEN,combined
2026-08-09 19:23:21,truck_001,1026,12.3,0.98,CLOSE,combined
2026-08-09 19:23:21,truck_001,1027,12.05,1.3,CLOSE,combined
2026-08-09 19:23:21,truck_001,1028,12.26,1.47,CLOSE,combined
2026-08-09 19:23:21,truck_001,1029,12.22,0.93,CLOSE,combined
2026-08-09 19:23:21,truck_001,1030,12.15,1.19,CLOSE,combined
2026-08-09 19:23:21,truck_001,1031,12.27,1.2,CLOSE,combined
2026-08-09 19:23:21,truck_001,1032,12.5,1.17,CLOSE,combined
2026-08-09 19:23:21,truck_001,1033,12.13,1.04,CLOSE,combined
2026-08-09 19:23:21,truck_001,1034,12.34,1.17,CLOSE,combined
2026-08-09 19:23:21,truck_001,1035,12.4,0.97,CLOSE,combined
2026-08-09 19:23:21,truck_001,1036,12.11,1.3,CLOSE,combined
2026-08-09 19:23:21,truck_001,1037,12.28,1.31,CLOSE,combined
2026-08-09 19:23:21,truck_001,1038,12.13,1.06,CLOSE,combined
2026-08-09 19:23:21,truck_001,1039,12.34,1.37,CLOSE,combined
2026-08-09 19:23:21,truck_001,1040,12.12,1.39,CLOSE,combined
2026-08-09 19:23:21,truck_001,1041,12.09,1.14,OPEN,combined
2026-08-09 19:23:21,truck_001,1042,12.31,1.41,CLOSE,combined
2026-08-09 19:23:21,truck_001,1043,12.51,1.18,CLOSE,combined
2026-08-09 19:23:21,truck_001,1044,12.52,1.0,CLOSE,combined
2026-08-09 19:23:21,truck_001,1045,12.61,1.22,CLOSE,combined
2026-08-09 19:23:21,truck_001,1046,12.39,0.99,CLOSE,combined
2026-08-09 19:23:21,truck_001,1047,12.35,1.42,OPEN,combined
2026-08-09 19:23:21,truck_001,1048,12.36,1.2,CLOSE,combined
2026-08-09 19:23:21,truck_001,1049,12.36,1.32,CLOSE,combined
2026-08-09 19:23:21,truck_001,1050,12.4,1.23,CLOSE,combined
2026-08-09 19:23:21,truck_001,1051,12.4,1.37,CLOSE,combined
2026-08-09 19:23:21,truck_001,1052,12.51,1.1,CLOSE,combined
2026-08-09 19:23:21,truck_001,1053,12.44,1.0,CLOSE,combined
2026-08-09 19:23:21,truck_001,1054,12.58,1.4,CLOSE,combined
2026-08-09 19:23:21,truck_001,1055,12.46,1.12,CLOSE,combined
2026-08-09 19:23:21,truck_001,1056,12.46,1.19,CLOSE,combined
2026-08-09 19:23:21,truck_001,1057,12.55,1.26,CLOSE,combined
2026-08-09 19:23:21,truck_001,1058,12.52,1.25,CLOSE,combined
2026-08-09 19:23:21,truck_001,1059,12.57,1.41,CLOSE,combined
2026-08-09 19:23:21,truck_001,1060,12.54,1.11,OPEN,combined
2026-08-09 19:23:21,truck_001,1061,12.38,1.07,CLOSE,combined
2026-08-09 19:23:21,truck_001,1062,12.49,1.14,CLOSE,combined
2026-08-09 19:23:21,truck_001,1063,12.45,1.46,CLOSE,combined
2026-08-09 19:23:21,truck_001,1064,12.57,1.21,CLOSE,combined
2026-08-09 19:23:21,truck_001,1065,12.52,1.09,CLOSE,combined
2026-08-09 19:23:21,truck_001,1066,12.57,1.27,CLOSE,combined
2026-08-09 19:23:21,truck_001,1067,12.65,1.31,CLOSE,combined
2026-08-09 19:23:21,truck_001,1068,12.36,1.35,CLOSE,combined
2026-08-09 19:23:21,truck_001,1069,12.59,1.16,CLOSE,combined
2026-08-09 19:23:21,truck_001,1070,12.64,1.15,CLOSE,combined
2026-08-09 19:23:21,truck_001,1071,12.44,1.54,CLOSE,combined
2026-08-09 19:23:21,truck_001,1072,12.5,1.19,CLOSE,combined
2026-08-09 19:23:21,truck_001,1073,12.57,1.05,CLOSE,combined
2026-08-09 19:23:21,truck_001,1074,12.39,1.34,CLOSE,combined
2026-08-09 19:23:21,truck_001,1075,12.47,1.08,CLOSE,combined
2026-08-09 19:23:21,truck_001,1076,12.57,1.13,CLOSE,combined
2026-08-09 19:23:21,truck_001,1077,12.56,1.24,CLOSE,combined
2026-08-09 19:23:21,truck_001,1078,12.66,1.19,CLOSE,combined
2026-08-09 19:23:21,truck_001,1079,12.48,1.43,CLOSE,combined
2026-08-09 19:23:21,truck_001,1080,12.65,1.15,CLOSE,combined
2026-08-09 19:23:21,truck_001,1081,12.67,0.98,CLOSE,combined
2026-08-09 19:23:21,truck_001,1082,12.68,1.19,CLOSE,combined
2026-08-09 19:23:21,truck_001,1083,12.73,1.28,CLOSE,combined
2026-08-09 19:23:21,truck_001,1084,12.65,1.02,CLOSE,combined
2026-08-09 19:23:21,truck_001,1085,12.54,1.23,CLOSE,combined
2026-08-09 19:23:21,truck_001,1086,12.56,1.01,CLOSE,combined
2026-08-09 19:23:21,truck_001,1087,12.77,1.19,CLOSE,combined
2026-08-09 19:23:21,truck_001,1088,12.58,1.41,CLOSE,combined
2026-08-09 19:23:21,truck_001,1089,12.77,1.08,CLOSE,combined
2026-08-09 19:23:21,truck_001,1090,12.84,1.12,CLOSE,combined
2026-08-09 19:23:21,truck_001,1091,12.79,1.23,CLOSE,combined
2026-08-09 19:23:21,truck_001,1092,12.66,1.69,CLOSE,combined
2026-08-09 19:23:21,truck_001,1093,12.8,0.98,CLOSE,combined
2026-08-09 19:23:21,truck_001,1094,12.97,1.26,CLOSE,combined
2026-08-09 19:23:21,truck_001,1095,12.68,1.31,CLOSE,combined
2026-08-09 19:23:21,truck_001,1096,12.67,1.21,CLOSE,combined
2026-08-09 19:23:21,truck_001,1097,12.76,1.19,CLOSE,combined
2026-08-09 19:23:21,truck_001,1098,12.64,0.75,CLOSE,combined
2026-08-09 19:23:21,truck_001,1099,12.76,1.18,OPEN,combined
2026-08-09 19:23:21,truck_001,1100,12.91,1.23,CLOSE,combined
2026-08-09 19:23:21,truck_001,1101,12.81,1.02,CLOSE,combined
2026-08-09 19:23:21,truck_001,1102,12.72,1.1,CLOSE,combined
2026-08-09 19:23:21,truck_001,1103,12.85,1.08,CLOSE,combined
2026-08-09 19:23:21,truck_001,1104,12.88,1.42,CLOSE,combined
2026-08-09 19:23:21,truck_001,1105,12.83,1.05,CLOSE,combined
2026-08-09 19:23:21,truck_001,1106,12.78,1.35,CLOSE,combined
2026-08-09 19:23:21,truck_001,1107,12.9,1.13,CLOSE,combined
2026-08-09 19:23:21,truck_001,1108,12.81,1.2,CLOSE,combined
2026-08-09 19:23:21,truck_001,1109,12.68,1.15,CLOSE,combined
2026-08-09 19:23:21,truck_001,1110,12.88,1.22,CLOSE,combined
2026-08-09 19:23:21,truck_001,1111,12.76,1.34,CLOSE,combined
2026-08-09 19:23:21,truck_001,1112,12.93,1.47,CLOSE,combined
2026-08-09 19:23:21,truck_001,1113,12.95,1.11,CLOSE,combined
2026-08-09 19:23:21,truck_001,1114,12.85,1.45,CLOSE,combined
2026-08-09 19:23:21,truck_001,1115,12.87,1.06,CLOSE,combined
2026-08-09 19:23:21,truck_001,1116,12.93,1.27,CLOSE,combined
2026-08-09 19:23:21,truck_001,1117,13.0,1.02,CLOSE,combined
2026-08-09 19:23:21,truck_001,1118,12.89,0.84,CLOSE,combined
2026-08-09 19:23:21,truck_001,1119,12.98,1.29,OPEN,combined
2026-08-09 19:23:21,truck_001,1120,12.85,1.1,CLOSE,combined
2026-08-09 19:23:21,truck_001,1121,12.96,1.2,CLOSE,combined
2026-08-09 19:23:21,truck_001,1122,12.86,1.19,CLOSE,combined
2026-08-09 19:23:21,truck_001,1123,12.97,1.25,CLOSE,combined
2026-08-09 19:23:21,truck_001,1124,13.12,1.18,CLOSE,combined
2026-08-09 19:23:21,truck_001,1125,13.01,1.22,CLOSE,combined
2026-08-09 19:23:21,truck_001,1126,13.14,1.2,CLOSE,combined
2026-08-09 19:23:21,truck_001,1127,12.95,1.15,CLOSE,combined
2026-08-09 19:23:21,truck_001,1128,13.08,1.06,OPEN,combined
2026-08-09 19:23:21,truck_001,1129,12.86,1.05,OPEN,combined
2026-08-09 19:23:21,truck_001,1130,12.87,0.98,CLOSE,combined
2026-08-09 19:23:21,truck_001,1131,13.19,1.23,CLOSE,combined
2026-08-09 19:23:21,truck_001,1132,13.16,1.12,CLOSE,combined
2026-08-09 19:23:21,truck_001,1133,13.0,1.29,CLOSE,combined
2026-08-09 19:23:21,truck_001,1134,13.2,1.17,CLOSE,combined
2026-08-09 19:23:21,truck_001,1135,13.13,0.98,OPEN,combined
2026-08-09 19:23:21,truck_001,1136,12.98,1.21,CLOSE,combined
2026-08-09 19:23:21,truck_001,1137,12.98,1.55,CLOSE,combined
2026-08-09 19:23:21,truck_001,1138,13.18,1.18,CLOSE,combined
2026-08-09 19:23:21,truck_001,1139,13.13,1.31,CLOSE,combined
2026-08-09 19:23:21,truck_001,1140,13.16,1.24,CLOSE,combined
2026-08-09 19:23:21,truck_001,1141,13.21,1.24,CLOSE,combined
2026-08-09 19:23:21,truck_001,1142,13.42,1.22,OPEN,combined
2026-08-09 19:23:21,truck_001,1143,13.08,1.32,CLOSE,combined
2026-08-09 19:23:21,truck_001,1144,13.28,1.13,CLOSE,combined
2026-08-09 19:23:21,truck_001,1145,13.29,1.17,CLOSE,combined
2026-08-09 19:23:21,truck_001,1146,13.16,1.27,CLOSE,combined
2026-08-09 19:23:21,truck_001,1147,13.19,1.09,CLOSE,combined
2026-08-09 19:23:21,truck_001,1148,13.19,1.05,OPEN,combined
2026-08-09 19:23:21,truck_001,1149,13.22,1.08,OPEN,combined
2026-08-09 19:23:21,truck_001,1150,13.04,1.44,CLOSE,combined
2026-08-09 19:23:21,truck_001,1151,13.19,1.12,CLOSE,combined
2026-08-09 19:23:21,truck_001,1152,13.26,1.23,OPEN,combined
2026-08-09 19:23:21,truck_001,1153,13.02,1.11,CLOSE,combined
2026-08-09 19:23:21,truck_001,1154,13.44,1.21,CLOSE,combined
2026-08-09 19:23:21,truck_001,1155,13.31,1.24,CLOSE,combined
2026-08-09 19:23:21,truck_001,1156,13.26,1.21,CLOSE,combined
2026-08-09 19:23:21,truck_001,1157,13.43,1.19,CLOSE,combined
2026-08-09 19:23:21,truck_001,1158,13.24,1.34,CLOSE,combined
2026-08-09 19:23:21,truck_001,1159,13.36,1.14,CLOSE,combined
2026-08-09 19:23:21,truck_001,1160,13.17,1.19,CLOSE,combined
2026-08-09 19:23:21,truck_001,1161,13.28,1.2,CLOSE,combined
2026-08-09 19:23:21,truck_001,1162,13.3,1.23,CLOSE,combined
2026-08-09 19:23:21,truck_001,1163,13.33,1.43,CLOSE,combined
2026-08-09 19:23:21,truck_001,1164,13.23,1.55,CLOSE,combined
2026-08-09 19:23:21,truck_001,1165,13.04,1.15,CLOSE,combined
2026-08-09 19:23:21,truck_001,1166,13.3,1.33,OPEN,combined
2026-08-09 19:23:21,truck_001,1167,13.33,1.32,CLOSE,combined
2026-08-09 19:23:21,truck_001,1168,13.24,1.09,CLOSE,combined
2026-08-09 19:23:21,truck_001,1169,13.5,1.35,CLOSE,combined
2026-08-09 19:23:21,truck_001,1170,13.36,1.06,CLOSE,combined
2026-08-09 19:23:21,truck_001,1171,13.31,1.34,CLOSE,combined
2026-08-09 19:23:21,truck_001,1172,13.39,1.38,CLOSE,combined
2026-08-09 19:23:21,truck_001,1173,13.34,1.12,CLOSE,combined
2026-08-09 19:23:21,truck_001,1174,13.23,0.96,CLOSE,combined
2026-08-09 19:23:21,truck_001,1175,13.32,1.43,CLOSE,combined
2026-08-09 19:23:21,truck_001,1176,13.27,1.28,CLOSE,combined
2026-08-09 19:23:21,truck_001,1177,13.32,1.31,CLOSE,combined
2026-08-09 19:23:21,truck_001,1178,13.23,1.42,CLOSE,combined
2026-08-09 19:23:21,truck_001,1179,13.45,1.11,OPEN,combined
